data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7161006,524,NEP7727,7727,20181007,2018,1,Protests,Peaceful protest,Protesters (Nepal),NC: Nepali Congress,6,,,0,60,South Asia,Nepal,East,Mechi,Jhapa,Shivasatakshi,26.6146,87.8374,1,Annapurna Post,National,"On 7 October 2018, at least 3 cadres of Nepali Congress party demonstrated in Shivasatakshi Municipality (Jhapa) against the unscientific and unjustified tax policy of the local government. [size=at least 3]",0,1594762389,NPL
7161128,524,NEP7725,7725,20181006,2018,1,Riots,Violent demonstration,Rioters (Nepal),SBU: Socialist Student Union; Students (Nepal),5,,,0,50,South Asia,Nepal,East,Sagarmatha,Saptari,Rajbiraj,26.5397,86.748,1,Annapurna Post,National,"On 6 October 2018, cadres of Socialist Student Union demonstrated, burnt tyres, padlocked Federal Socialist Forum, Nepal party's office at Rajbiraj city (Saptari) over the cancellation of party's general convention. [size=no report]",0,1594762389,NPL
7259465,524,NEP4533,4533,20181006,2018,1,Protests,Peaceful protest,Protesters (Nepal),"Students (Nepal); Naya Shakti Party, Nepal; RJPN: Rastriya Janata Party Nepal",6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,My Republica (Nepal); Kathmandu Post,National,"On 6 Oct, in Kathmandu city (Kathmandu, Bagmati), artists, activists and students, including RJPN and Naya Shakti Nepal-Party held a protest rally at the Maitghar Mandala demanding justice for the rape and murder of Nirmala Panta and the resignation of Home Minister and Inspector General of the Police.",0,1603755446,NPL
7048272,524,NEP4535,4535,20181006,2018,1,Riots,Mob violence,Rioters (Nepal),,5,Civilians (Nepal),Government of Nepal (2015-),7,57,South Asia,Nepal,Far-Western,Seti,Bajura,Martadi,29.4469,81.4867,2,My Republica (Nepal),National,"On 6 Oct, in Bajura District (Seti), an unidentified group attacked a Chief Administrative Officer of Badimalika municipality allegedly over the latter's refusal to do a request for the ward chairman. The house of the ward chairman was also vandalized.",0,1586300987,NPL
7161127,524,NEP7724,7724,20181005,2018,1,Protests,Peaceful protest,Protesters (Nepal),NWA: Nepal Women Association; Women (Nepal),6,,,0,60,South Asia,Nepal,Mid-Western,Karnali,Kalikot,Manma,29.15,81.6167,1,Annapurna Post,National,"On 5 October 2018, Nepal Women Association staged a protest at Manma town (Kalikot) over the use of violence against women by people's representative. [size=no report]",0,1594762389,NPL
5497362,524,NEP4530,4530,20181004,2018,1,Riots,Violent demonstration,Rioters (Nepal),,5,,,0,50,South Asia,Nepal,Central,Janakpur,Mahottari,Aurahi,26.8878,85.8185,1,Kathmandu Post,National,"On 4 Oct, in Aurahi (Mahottari, Janakpur), residents padlocked the municipal office to oppose corruption and to demand transparency from the office. Day 3",0,1561474187,NPL
5497363,524,NEP4531,4531,20181004,2018,1,Riots,Mob violence,Rioters (Nepal),Vigilante Group (Nepal),5,Civilians (Nepal),Women (Nepal),7,57,South Asia,Nepal,East,Sagarmatha,Saptari,Barsain,26.4879,86.8331,2,Himalayan Times,National,"On 4 Oct, in Barsain area (Saptari, Sagarmatha), a woman was severely beaten by her neighbours over allegations of being a witch and casting a spell on their buffalo.",0,1561474187,NPL
7161125,524,NEP7722,7722,20181004,2018,1,Riots,Mob violence,Rioters (Nepal),,5,Civilians (Nepal),,7,57,South Asia,Nepal,Central,Narayani,Chitwan,Khairahani,27.605,84.5731,1,Annapurna Post,National,"On 4 October 2018, locals torched a truck at Parsa Bazar in Khairahani town (Chitwan) after the death of a local person in a road accident. [size=no report]",0,1594762389,NPL
7048275,524,NEP4532,4532,20181004,2018,1,Riots,Violent demonstration,Rioters (Nepal),,5,Police Forces of Nepal (2015-),,1,15,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Himalayan Times; My Republica (Nepal); Kathmandu Post,National,"On 4 Oct, in Kathmandu city (Kathmandu, Bagmati), police briefly clashed with agitating youth activists as police pushed out the group of demonstrators who stepped inside the prohibited zone of the Singha Durbar. The activists demanded justice for Nirmala Panta and resignation of the Home Minister.",0,1586300987,NPL
7221197,524,NEP7721,7721,20181004,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Bagmati,Kavrepalanchok,Banepa,27.6325,85.5219,1,Annapurna Post,National,"On 4 October 2018, locals staged a protest in Banepa town (Kavrepalanchok) against the demolition of their houses during the road expansion. [size=no report]",0,1600193282,NPL
