data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction
6411489,231,ETH3208,3208,20160806,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410722,231,ETH3257,3257,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1995-2018),,1,16
6410723,231,ETH3261,3261,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16
6410724,231,ETH3262,3262,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16
6410727,231,ETH3271,3271,20160806,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410737,231,ETH3293,3293,20160806,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410745,231,ETH3254,3254,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1995-2018),Police Forces of Ethiopia (1995-2018),1,16
6410746,231,ETH3256,3256,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1995-2018),,1,16
6410747,231,ETH3259,3259,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1995-2018),,1,16
6410748,231,ETH3260,3260,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1995-2018),,1,16
6410749,231,ETH3264,3264,20160806,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16
4800289,231,ETH3200,3200,20160803,2016,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12
6410790,231,ETH3198,3198,20160802,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6410792,231,ETH3197,3197,20160802,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411577,231,ETH3199,3199,20160802,2016,1,Protests,Excessive force against protesters,Police Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6411155,231,ETH3196,3196,20160802,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410794,231,ETH3190,3190,20160801,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Farmers (Ethiopia); Oromo Ethnic Group (Ethiopia),6,,,0,60
6410795,231,ETH3191,3191,20160801,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410796,231,ETH3192,3192,20160801,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410797,231,ETH3193,3193,20160801,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6409605,231,ETH3194,3194,20160801,2016,1,Riots,Violent demonstration,Military Forces of Ethiopia (1995-2018),,1,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,15
6409606,231,ETH3195,3195,20160801,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410798,231,ETH3188,3188,20160731,2016,1,Riots,Mob violence,Military Forces of Ethiopia (1995-2018),,1,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,15
6409604,231,ETH3189,3189,20160731,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60
6410435,231,ETH3187,3187,20160731,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1995-2018),,1,15
6411043,231,ETH3185,3185,20160730,2016,1,Riots,Mob violence,Rioters (Ethiopia),Farmers (Ethiopia); Oromo Ethnic Group (Ethiopia),5,Civilians (Ethiopia),Unidentified Ethnic Militia (Ethiopia),7,57
6410801,231,ETH3186,3186,20160730,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1995-2018),,1,15
6411166,231,ETH3184,3184,20160729,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1995-2018),,1,15
6410439,231,ETH3183,3183,20160729,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410806,231,ETH3181,3181,20160728,2016,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410440,231,ETH3177,3177,20160728,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6410441,231,ETH3178,3178,20160728,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410443,231,ETH3176,3176,20160728,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
6410444,231,ETH3179,3179,20160728,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6410445,231,ETH3180,3180,20160728,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
4801487,231,ETH3182,3182,20160728,2016,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12
6763356,231,ETH3175,3175,20160727,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410446,231,ETH3174,3174,20160727,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6410813,231,ETH3170,3170,20160726,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6410815,231,ETH3173,3173,20160726,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410448,231,ETH3171,3171,20160726,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6410450,231,ETH3172,3172,20160726,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410818,231,ETH3165,3165,20160725,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6410822,231,ETH3166,3166,20160725,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6411180,231,ETH3163,3163,20160725,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6411181,231,ETH3164,3164,20160725,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6411183,231,ETH3167,3167,20160725,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411184,231,ETH3168,3168,20160725,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1995-2018),,1,15
6411185,231,ETH3169,3169,20160725,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6411066,231,ETH3161,3161,20160723,2016,1,Riots,Violent demonstration,Military Forces of Ethiopia (1995-2018),,1,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,15
4802966,231,ETH3162,3162,20160723,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
6410824,231,ETH3159,3159,20160722,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410825,231,ETH3160,3160,20160722,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
5729341,231,ETH3156,3156,20160721,2016,1,Strategic developments,Change to group/activity,APP: Afar Peoples Party,,3,,,0,30
6410827,231,ETH3158,3158,20160721,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410462,231,ETH3157,3157,20160721,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410829,231,ETH3152,3152,20160720,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410830,231,ETH3154,3154,20160720,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410831,231,ETH3155,3155,20160720,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),7,17
6411192,231,ETH3151,3151,20160720,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia); Students (Ethiopia),6,,,0,60
6410835,231,ETH3147,3147,20160719,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Farmers (Ethiopia); Oromo Ethnic Group (Ethiopia),6,,,0,60
6410836,231,ETH3150,3150,20160719,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410468,231,ETH3148,3148,20160719,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410469,231,ETH3149,3149,20160719,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410470,231,ETH3146,3146,20160719,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
4804488,231,ETH3145,3145,20160718,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
6411163,231,ETH3140,3140,20160718,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6411449,231,ETH3139,3139,20160718,2016,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1995-2018),,1,13
6411201,231,ETH3142,3142,20160718,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6411202,231,ETH3143,3143,20160718,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6411205,231,ETH3144,3144,20160718,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16
6410476,231,ETH3141,3141,20160718,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411450,231,ETH3138,3138,20160717,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
7210498,231,ETH3137,3137,20160716,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Farmers (Ethiopia); Oromo Ethnic Group (Ethiopia),6,,,0,60
6410845,231,ETH3135,3135,20160714,2016,2,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6409603,231,ETH3136,3136,20160714,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),7,17
6411208,231,ETH3133,3133,20160714,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia); Women (Ethiopia),6,,,0,60
6411210,231,ETH3134,3134,20160714,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),6,,,0,60
7272640,231,ETH3132,3132,20160713,2016,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),Welkait Committee,4,Police Forces of Ethiopia (1995-2018),Military Forces of Ethiopia (1995-2018),1,14
6411455,231,ETH3131,3131,20160712,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
7272639,231,ETH3129,3129,20160712,2016,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),Welkait Committee,4,Police Forces of Ethiopia (1995-2018),Military Forces of Ethiopia (1995-2018),1,14
6411509,231,ETH3130,3130,20160712,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411457,231,ETH3128,3128,20160711,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411214,231,ETH3127,3127,20160710,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Police Forces of Ethiopia (1995-2018),,1,15
6411215,231,ETH3126,3126,20160710,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411216,231,ETH3125,3125,20160708,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia); Students (Ethiopia),6,Military Forces of Ethiopia (1995-2018),,1,16
6410853,231,ETH3124,3124,20160707,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,37
6411540,231,ETH3118,3118,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410854,231,ETH3115,3115,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410855,231,ETH3113,3113,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410857,231,ETH3116,3116,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),6,,,0,60
6410858,231,ETH3117,3117,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410860,231,ETH3119,3119,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410861,231,ETH3120,3120,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410862,231,ETH3121,3121,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411432,231,ETH3123,3123,20160706,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1995-2018),,1,16
6411220,231,ETH3114,3114,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411227,231,ETH3122,3122,20160706,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6730248,231,ETH3110,3110,20160704,2016,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Military Forces of Sudan (1989-2019),,8,48
6411473,231,ETH3112,3112,20160704,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6732781,231,ETH3111,3111,20160704,2016,1,Violence against civilians,Attack,Military Forces of Sudan (1989-2019),,8,Civilians (Ethiopia),Farmers (Ethiopia),7,78
4807297,231,ETH3108,3108,20160703,2016,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Surma Ethnic Militia (Ethiopia),,4,14
6411230,231,ETH3109,3109,20160703,2016,1,Riots,Mob violence,Rioters (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1995-2018),,1,15
6410504,231,ETH3107,3107,20160702,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6411231,231,ETH3106,3106,20160702,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410505,231,ETH3104,3104,20160701,2016,1,Protests,Excessive force against protesters,Police Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),6,16
6410870,231,ETH3103,3103,20160701,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,Military Forces of Ethiopia (1995-2018),,1,15
6410871,231,ETH3100,3100,20160701,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
6410872,231,ETH3101,3101,20160701,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6409602,231,ETH3105,3105,20160701,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
5759181,231,ETH3099,3099,20160701,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),ATDSP: Arena Tigray for Democracy and Sovereignty Party,7,37
6411495,231,ETH3102,3102,20160701,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410874,231,ETH3098,3098,20160630,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16
7210000,231,ETH3096,3096,20160629,2016,1,Riots,Violent demonstration,Police Forces of Ethiopia (1995-2018),Government of Ethiopia (1995-2018),1,Rioters (Ethiopia),,5,15
6410875,231,ETH3097,3097,20160629,2016,2,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Prison Guards,,1,Civilians (Ethiopia),UDJ: Unity for Democracy and Justice; Prisoners (Ethiopia),7,17
7212958,231,ETH3095,3095,20160628,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410877,231,ETH3094,3094,20160626,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410878,231,ETH3093,3093,20160626,2016,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14
6410879,231,ETH3091,3091,20160625,2016,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14
6410880,231,ETH3092,3092,20160625,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410881,231,ETH3086,3086,20160624,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410882,231,ETH3085,3085,20160624,2016,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Unidentified Communal Militia (Ethiopia),,4,14
6410883,231,ETH3087,3087,20160624,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410884,231,ETH3088,3088,20160624,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60
6410885,231,ETH3089,3089,20160624,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),6,,,0,60
6859989,231,ETH3090,3090,20160624,2016,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),OLF: Oromo Liberation Front,7,17
4809042,231,ETH3084,3084,20160623,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
5268574,231,ETH3081,3081,20160623,2016,1,Protests,Peaceful protest,Protesters (Eritrea),Refugees/IDPs (Eritrea),6,,,0,60
5268575,231,ETH3082,3082,20160623,2016,1,Protests,Peaceful protest,Protesters (Eritrea),Refugees/IDPs (Eritrea),6,,,0,60
5268576,231,ETH3083,3083,20160623,2016,1,Protests,Peaceful protest,Protesters (Eritrea),Refugees/IDPs (Eritrea),6,,,0,60
6410886,231,ETH3080,3080,20160622,2016,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Students (Ethiopia); Oromo Ethnic Group (Ethiopia),6,16
6410887,231,ETH3076,3076,20160621,2016,1,Riots,Violent demonstration,Rioters (Ethiopia),Oromo Ethnic Group (Ethiopia),5,,,0,50
4809391,231,ETH3077,3077,20160621,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
4809393,231,ETH3078,3078,20160621,2016,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
4809394,231,ETH3079,3079,20160621,2016,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12
